ticker;asset_code;name;segment;market;category;isin;cfi;lot_size;currency;spec_code;institution_name;governance
EDGA11Q;EDGA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EDGA11R;EDGA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGAF11M;EGAF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGAF11Q;EGAF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGAF11R;EGAF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGDB11M;EGDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGDB11Q;EGDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGDB11R;EGDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGIE3M;EGIE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EGIE3Q;EGIE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EGIE3R;EGIE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EGYR11M;EGYR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGYR11Q;EGYR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EGYR11R;EGYR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EKTR4M;EKTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EKTR4Q;EKTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EKTR4R;EKTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ELCI34M;ELCI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
ELCI34Q;ELCI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
ELCI34R;ELCI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EMAE4M;EMAE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMAE4Q;EMAE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMAE4R;EMAE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMBJ3M;EMBJ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMBJ3Q;EMBJ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMBJ3R;EMBJ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EMET11M;EMET;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EMET11Q;EMET;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EMET11R;EMET;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
ENEV3M;ENEV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENEV3Q;ENEV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENEV3R;ENEV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI11M;ENGI;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
ENGI11Q;ENGI;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
ENGI11R;ENGI;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
ENGI3M;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI3Q;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI3R;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI4M;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI4Q;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI4R;ENGI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENJU3M;ENJU;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENJU3Q;ENJU;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENJU3R;ENJU;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT3M;ENMT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT3Q;ENMT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT3R;ENMT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EPAR3M;EPAR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EPAR3Q;EPAR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EPAR3R;EPAR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQIR11M;EQIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EQIR11Q;EQIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EQIR11R;EQIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EQIX34M;EQIX;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EQIX34Q;EQIX;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EQIX34R;EQIX;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EQMA3BM;EQMA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQMA3BQ;EQMA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQMA3BR;EQMA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA3M;EQPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA3Q;EQPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA3R;EQPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQTL3M;EQTL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQTL3Q;EQTL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EQTL3R;EQTL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ERPA11M;ERPA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
ERPA11Q;ERPA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
ERPA11R;ERPA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
ESPA3M;ESPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ESPA3Q;ESPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ESPA3R;ESPA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ESTR4M;ESTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ESTR4Q;ESTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ESTR4R;ESTR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ETER3M;ETER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ETER3Q;ETER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
ETER3R;ETER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA3M;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA3Q;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA3R;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA4M;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA4Q;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EUCA4R;EUCA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EURO11M;EURO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EURO11Q;EURO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EURO11R;EURO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EVEN3M;EVEN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EVEN3Q;EVEN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EVEN3R;EVEN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EVTC31M;EVTC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EVTC31Q;EVTC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EVTC31R;EVTC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXES11M;EXES;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EXES11Q;EXES;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EXES11R;EXES;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
EXGR34M;EXGR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXGR34Q;EXGR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXGR34R;EXGR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXXO34M;EXXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXXO34Q;EXXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EXXO34R;EXXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
EZTC3M;EZTC;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EZTC3Q;EZTC;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
EZTC3R;EZTC;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
F1IS34M;F1IS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1IS34Q;F1IS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1IS34R;F1IS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1MC34M;F1MC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1MC34Q;F1MC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1MC34R;F1MC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1NI34M;F1NI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1NI34Q;F1NI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1NI34R;F1NI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1RA34M;F1RA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1RA34Q;F1RA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1RA34R;F1RA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1SL34M;F1SL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1SL34Q;F1SL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1SL34R;F1SL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1TN34M;F1TN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1TN34Q;F1TN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F1TN34R;F1TN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2IC34M;F2IC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2IC34Q;F2IC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2IC34R;F2IC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2NV34M;F2NV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2NV34Q;F2NV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2NV34R;F2NV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RS34M;F2RS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RS34Q;F2RS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RS34R;F2RS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RT34M;F2RT;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RT34Q;F2RT;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2RT34R;F2RT;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2VR34M;F2VR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2VR34Q;F2VR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
F2VR34R;F2VR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FAED11M;FAED;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FAED11Q;FAED;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FAED11R;FAED;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FAMB11M;FAMB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FAMB11Q;FAMB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FAMB11R;FAMB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FATN11M;FATN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FATN11Q;FATN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FATN11R;FATN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FCFL11M;FCFL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FCFL11Q;FCFL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FCFL11R;FCFL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FCXO34M;FCXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FCXO34Q;FCXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FCXO34R;FCXO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDMO34M;FDMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDMO34Q;FDMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDMO34R;FDMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDXB34M;FDXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDXB34Q;FDXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FDXB34R;FDXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FESA3M;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FESA3Q;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FESA3R;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FESA4M;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FESA4Q;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FESA4R;FESA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FGAA11M;FGAA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FGAA11Q;FGAA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FGAA11R;FGAA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FHER3M;FHER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FHER3Q;FHER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FHER3R;FHER;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FICT3M;FICT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FICT3Q;FICT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FICT3R;FICT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIEI3M;FIEI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIEI3Q;FIEI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIEI3R;FIEI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIGS11M;FIGS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIGS11Q;FIGS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIGS11R;FIGS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIB11M;FIIB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIB11Q;FIIB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIB11R;FIIB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIP11M;FIIP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIP11Q;FIIP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIIP11R;FIIP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIQE3M;FIQE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIQE3Q;FIQE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FIQE3R;FIQE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FISC11M;FISC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FISC11Q;FISC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FISC11R;FISC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIVN11M;FIVN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIVN11Q;FIVN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FIVN11R;FIVN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLCR11M;FLCR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLCR11Q;FLCR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLCR11R;FLCR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLMA11M;FLMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLMA11Q;FLMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLMA11R;FLMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLRP11M;FLRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLRP11Q;FLRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLRP11R;FLRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FLRY3M;FLRY;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FLRY3Q;FLRY;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FLRY3R;FLRY;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FMOF11M;FMOF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FMOF11Q;FMOF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FMOF11R;FMOF;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FMXB34M;FMXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FMXB34Q;FMXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FMXB34R;FMXB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FPAB11M;FPAB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FPAB11Q;FPAB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FPAB11R;FPAB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FPNG11M;FPNG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FPNG11Q;FPNG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FPNG11R;FPNG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FRAS3M;FRAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FRAS3Q;FRAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FRAS3R;FRAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FRIO3M;FRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FRIO3Q;FRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FRIO3R;FRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
FSLR34M;FSLR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FSLR34Q;FSLR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FSLR34R;FSLR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
FTCA11M;FTCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FTCA11Q;FTCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FTCA11R;FTCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FVPQ11M;FVPQ;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FVPQ11Q;FVPQ;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FVPQ11R;FVPQ;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FYTO11M;FYTO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FYTO11Q;FYTO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FYTO11R;FYTO;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDA11M;FZDA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDA11Q;FZDA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDA11R;FZDA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDB11M;FZDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDB11Q;FZDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDB11R;FZDB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
G1AR34M;G1AR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1AR34Q;G1AR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1AR34R;G1AR;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1DS34M;G1DS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1DS34Q;G1DS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1DS34R;G1DS;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1FI34M;G1FI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1FI34Q;G1FI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1FI34R;G1FI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LL34M;G1LL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LL34Q;G1LL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LL34R;G1LL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LO34M;G1LO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LO34Q;G1LO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LO34R;G1LO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LP34M;G1LP;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LP34Q;G1LP;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LP34R;G1LP;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LW34M;G1LW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LW34Q;G1LW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1LW34R;G1LW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1MI34M;G1MI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1MI34Q;G1MI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1MI34R;G1MI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1SK34M;G1SK;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1SK34Q;G1SK;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1SK34R;G1SK;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1WW34M;G1WW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1WW34Q;G1WW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G1WW34R;G1WW;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DD34M;G2DD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DD34Q;G2DD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DD34R;G2DD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DI33M;G2DI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DI33Q;G2DI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
G2DI33R;G2DI;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
